# arm reachability battery (142 sites): site, ctor, verdict, reachability-row killers, all killers
protocol.go:459	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|request_versions_do_not_bind_one_supported_major	TestDecodeRequestFrameRefusals;TestDecodeRequestFrameRefusals/relabeled_major_pair;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|request_versions_do_not_bind_one_supported_major
protocol.go:466	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|request_protocol_is_not_the_directory_node	TestDecodeRequestFrameRefusals;TestDecodeRequestFrameRefusals/wrong_protocol;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|request_protocol_is_not_the_directory_node
protocol.go:474	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|request_identifier_is_not_a_string	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|request_identifier_is_not_a_string
protocol.go:481	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|request_identifier_is_not_a_UUIDv7	TestDecodeRequestFrameRefusals;TestDecodeRequestFrameRefusals/bad_request_id;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|request_identifier_is_not_a_UUIDv7
protocol.go:489	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|request_operation_is_not_a_string	TestDecodeRequestFrameRefusals;TestDecodeRequestFrameRefusals/non_string_operation;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|request_operation_is_not_a_string
protocol.go:496	failUnknownOperation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failUnknownOperation|request_names_an_operation_outside_the_closed_registry	TestDecodeRequestFrameRefusals;TestDecodeRequestFrameRefusals/unknown_operation;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failUnknownOperation|request_names_an_operation_outside_the_closed_registry
protocol.go:503	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|request_deadline_is_not_uint53[1..3600000]	TestDecodeRequestFrameRefusals;TestDecodeRequestFrameRefusals/deadline_past_bound;TestDecodeRequestFrameRefusals/zero_deadline;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|request_deadline_is_not_uint53[1..3600000];TestUint53BoundEdges;TestUint53BoundEdges/request_deadline_ms
protocol.go:511	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|DecodeRequestFrame|"request_body_"+fault.detail	TestDecodeRequestFrameRefusals;TestDecodeRequestFrameRefusals/non_object_body;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|DecodeRequestFrame|"request_body_"+fault.detail
protocol.go:530	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_frame_is_empty"	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_frame_is_empty"
protocol.go:537	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_frame_exceeds_the_8_MiB_bound"	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_frame_exceeds_the_8_MiB_bound";TestFrameBoundEdges
protocol.go:545	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_envelope_"+fault.detail	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_envelope_"+fault.detail
protocol.go:552	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_envelope_carries_unknown_member"	TestCheckFailureEnvelopeRefusals;TestCheckFailureEnvelopeRefusals/unknown_member;TestCheckSuccessEnvelopeRefusals;TestCheckSuccessEnvelopeRefusals/unknown_member;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_envelope_carries_unknown_member"
protocol.go:559	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_envelope_misses_a_required_member"	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_envelope_misses_a_required_member"
protocol.go:566	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_schema_is_not_the_directory_node_response"	TestCheckFailureEnvelopeRefusals;TestCheckFailureEnvelopeRefusals/wrong_schema;TestCheckSuccessEnvelopeRefusals;TestCheckSuccessEnvelopeRefusals/wrong_schema;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_schema_is_not_the_directory_node_response"
protocol.go:573	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_schema_version_is_not_the_bound_1.0.0"	TestBootstrapRefusesNonExactDowngradeTuple;TestBootstrapRefusesNonExactDowngradeTuple/relabeled_schema_version;TestCheckFailureEnvelopeRefusals;TestCheckFailureEnvelopeRefusals/relabeled_schema_version;TestCheckSuccessEnvelopeRefusals;TestCheckSuccessEnvelopeRefusals/relabeled_response_schema;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseI
protocol.go:581	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_protocol_does_not_echo_the_request"	TestCheckFailureEnvelopeRefusals;TestCheckFailureEnvelopeRefusals/wrong_protocol;TestCheckSuccessEnvelopeRefusals;TestCheckSuccessEnvelopeRefusals/wrong_protocol;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_protocol_does_not_echo_the_request"
protocol.go:588	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_protocol_version_does_not_echo_the_request"	TestBootstrapRefusesNonExactDowngradeTuple;TestBootstrapRefusesNonExactDowngradeTuple/wrong_envelope_version;TestCheckFailureEnvelopeRefusals;TestCheckFailureEnvelopeRefusals/wrong_version_echo;TestCheckSuccessEnvelopeRefusals;TestCheckSuccessEnvelopeRefusals/wrong_protocol_version_echo;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentit
protocol.go:595	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_request_identifier_does_not_echo_the_request"	TestBootstrapRefusesNonExactDowngradeTuple;TestBootstrapRefusesNonExactDowngradeTuple/wrong_request_echo;TestCheckFailureEnvelopeRefusals;TestCheckFailureEnvelopeRefusals/wrong_request_echo;TestCheckSuccessEnvelopeRefusals;TestCheckSuccessEnvelopeRefusals/wrong_request_echo;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_r
protocol.go:602	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_operation_does_not_echo_the_request"	TestCheckFailureEnvelopeRefusals;TestCheckFailureEnvelopeRefusals/wrong_operation_echo;TestCheckSuccessEnvelopeRefusals;TestCheckSuccessEnvelopeRefusals/wrong_operation_echo;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|checkResponseIdentity|context+"_operation_does_not_echo_the_request"
protocol.go:624	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|success_envelope_does_not_carry_ok=true	TestCheckSuccessEnvelopeRefusals;TestCheckSuccessEnvelopeRefusals/ok_false;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|success_envelope_does_not_carry_ok=true
protocol.go:631	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|success_envelope_carries_both_body_and_error	TestCheckSuccessEnvelopeRefusals;TestCheckSuccessEnvelopeRefusals/both_branches;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|success_envelope_carries_both_body_and_error
protocol.go:639	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|success_envelope_carries_neither_body_nor_error	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|success_envelope_carries_neither_body_nor_error
protocol.go:647	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|CheckSuccessEnvelope|"success_body_"+fault.detail	TestCheckSuccessEnvelopeRefusals;TestCheckSuccessEnvelopeRefusals/non_object_body;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|CheckSuccessEnvelope|"success_body_"+fault.detail
protocol.go:669	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|failure_envelope_does_not_carry_ok=false	TestCheckFailureEnvelopeRefusals;TestCheckFailureEnvelopeRefusals/ok_true;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|failure_envelope_does_not_carry_ok=false
protocol.go:676	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|failure_envelope_carries_both_body_and_error	TestCheckFailureEnvelopeRefusals;TestCheckFailureEnvelopeRefusals/both_branches;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|failure_envelope_carries_both_body_and_error
protocol.go:684	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|failure_envelope_carries_neither_body_nor_error	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|failure_envelope_carries_neither_body_nor_error
protocol.go:692	failIntegrity	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|failure_error_is_not_a_Structured_Error_1.2.0	TestCheckFailureEnvelopeRefusals;TestCheckFailureEnvelopeRefusals/unreadable_error;TestCheckFailureEnvelopeRefusals/wrong_error_version;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|failure_error_is_not_a_Structured_Error_1.2.0
query.go:408	failQuery	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failQuery|expr|DecodeQuery|"directory_query_"+fault.detail	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failQuery|expr|DecodeQuery|"directory_query_"+fault.detail
query.go:415	failQuery	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_carries_unknown_member	TestDecodeQueryEnvelopeRules;TestDecodeQueryEnvelopeRules/unknown_member;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_carries_unknown_member
query.go:422	failQuery	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_misses_a_required_member	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_misses_a_required_member;TestMissingVectorsDriveTheMissingArm;TestMissingVectorsDriveTheMissingArm/query_missing_caller
query.go:429	failQuery	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_schema_is_not_the_session_directory_query	TestDecodeQueryEnvelopeRules;TestDecodeQueryEnvelopeRules/wrong_schema;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_schema_is_not_the_session_directory_query
query.go:436	failQuery	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_version_is_not_1.0.0	TestDecodeQueryEnvelopeRules;TestDecodeQueryEnvelopeRules/wrong_version;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_version_is_not_1.0.0
query.go:444	failQuery	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_identifier_is_not_a_UUIDv7	TestDecodeQueryEnvelopeRules;TestDecodeQueryEnvelopeRules/bad_query_id;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_identifier_is_not_a_UUIDv7
query.go:452	failQuery	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_operations_are_not_QueryOperation[1..64]	TestDecodeQueryIndexRules;TestDecodeQueryIndexRules/empty_batch;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_operations_are_not_QueryOperation[1..64];TestQueryBatchCountEdges
query.go:460	failQuery	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_caller_is_not_a_closed_CallerContext	TestDecodeQueryEnvelopeRules;TestDecodeQueryEnvelopeRules/bad_caller_scope;TestDecodeQueryEnvelopeRules/bad_interaction;TestDecodeQueryEnvelopeRules/bad_origin_host;TestDecodeQueryEnvelopeRules/empty_scopes;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_caller_is_not_a_closed_CallerContext;TestEveryQueryObligationIsDriven;TestEveryQueryObligation
query.go:467	failQuery	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_extensions_are_not_reverse-DNS_keyed	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_extensions_are_not_reverse-DNS_keyed
query.go:477	failQuery	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_query_operation_is_not_a_closed_QueryOperation	TestDecodeQueryIndexRules;TestDecodeQueryIndexRules/dropped_first_operation;TestDecodeQueryIndexRules/duplicate_index;TestDecodeQueryIndexRules/reordered_operations;TestDecodeQueryIndexRules/sparse_index;TestDecodeQueryMutationFlagRules;TestDecodeQueryMutationFlagRules/both_flags;TestDecodeQueryMutationFlagRules/confirmed_title_without_digests;TestDecodeQueryMutationFlagRules/execute_plan_dry_run;
query.go:1210	failQuery	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_cursor_is_not_a_string[1..1024]	TestCheckCursorReuse;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_cursor_is_not_a_string[1..1024]
query.go:1217	failQuery	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_cursor_is_bound_to_a_changed_query	TestCheckCursorReuse;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failQuery|directory_cursor_is_bound_to_a_changed_query
scan.go:64	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|CheckScanRequest|"scan_request_"+fault.detail	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|CheckScanRequest|"scan_request_"+fault.detail
scan.go:71	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_carries_unknown_member	TestCheckScanRequestRefusals;TestCheckScanRequestRefusals/unknown_member;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_carries_unknown_member
scan.go:78	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_misses_a_required_member	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_misses_a_required_member
scan.go:86	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_operation_identifier_is_not_a_UUIDv7	TestCheckScanRequestRefusals;TestCheckScanRequestRefusals/bad_operation_id;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_operation_identifier_is_not_a_UUIDv7
scan.go:94	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_installations_are_not_sorted_unique_digest[1..256]	TestCheckScanRequestRefusals;TestCheckScanRequestRefusals/bad_installation_digest;TestCheckScanRequestRefusals/empty_installations;TestCheckScanRequestRefusals/unsorted_installations;TestDigestArrayBoundEdges;TestDigestArrayBoundEdges/installation_ids;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_installations_are_not_sorted_unique_digest[1..25
scan.go:102	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_prior_batch_is_not_a_digest|null	TestCheckScanRequestRefusals;TestCheckScanRequestRefusals/bad_prior_batch;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_prior_batch_is_not_a_digest|null
scan.go:110	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_cursor_is_not_a_string[1..4096]|null	TestCheckScanRequestRefusals;TestCheckScanRequestRefusals/empty_cursor;TestCheckScanRequestRefusals/non_string_cursor;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_cursor_is_not_a_string[1..4096]|null;TestStringBoundEdges;TestStringBoundEdges/scan_cursor
scan.go:118	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_max_instances_is_not_uint53[1..65536]	TestCheckScanRequestRefusals;TestCheckScanRequestRefusals/max_instances_past_bound;TestCheckScanRequestRefusals/zero_max_instances;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_max_instances_is_not_uint53[1..65536];TestUint53BoundEdges;TestUint53BoundEdges/scan_max_instances
scan.go:125	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_extensions_are_not_reverse-DNS_keyed	TestCheckScanRequestRefusals;TestCheckScanRequestRefusals/bad_extensions;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_request_extensions_are_not_reverse-DNS_keyed
scan.go:179	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|CheckScanResponse|"scan_response_"+fault.detail	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|expr|CheckScanResponse|"scan_response_"+fault.detail
scan.go:186	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_carries_unknown_member	TestCheckScanResponseRefusals;TestCheckScanResponseRefusals/unknown_member;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_carries_unknown_member
scan.go:193	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_misses_a_required_member	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_misses_a_required_member
scan.go:200	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_batch_is_not_an_object	TestCheckScanResponseRefusals;TestCheckScanResponseRefusals/non_object_batch;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_batch_is_not_an_object
scan.go:208	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_environment_observations_are_not_sorted_unique_digest[1..256]	TestCheckScanResponseRefusals;TestCheckScanResponseRefusals/empty_environment_ids;TestDigestArrayBoundEdges;TestDigestArrayBoundEdges/environment_observations;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_environment_observations_are_not_sorted_unique_digest[1..256]
scan.go:216	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_native_observations_are_not_sorted_unique_digest[0..65536]	TestCheckScanResponseRefusals;TestCheckScanResponseRefusals/bad_native_digest;TestCheckScanResponseRefusals/unsorted_natives;TestDigestArrayBoundEdges;TestDigestArrayBoundEdges/native_observations;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_native_observations_are_not_sorted_unique_digest[0..65536]
scan.go:224	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_next_cursor_is_not_a_string[1..4096]|null	TestCheckScanResponseRefusals;TestCheckScanResponseRefusals/bad_next_cursor_type;TestCheckScanResponseRefusals/empty_next_cursor;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_next_cursor_is_not_a_string[1..4096]|null;TestStringBoundEdges;TestStringBoundEdges/scan_next_cursor
scan.go:231	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_extensions_are_not_reverse-DNS_keyed	TestCheckScanResponseRefusals;TestCheckScanResponseRefusals/bad_extensions;TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|scan_response_extensions_are_not_reverse-DNS_keyed
scan.go:289	failUnknownOperation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failUnknownOperation|idempotency_key_names_an_operation_outside_the_closed_registry	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failUnknownOperation|idempotency_key_names_an_operation_outside_the_closed_registry;TestJournalScopesKeysByOperation
scan.go:297	failInvalid	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failInvalid|idempotency_operation_identifier_is_not_a_UUIDv7	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failInvalid|idempotency_operation_identifier_is_not_a_UUIDv7;TestJournalScopesKeysByOperation
scan.go:305	failViolation	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failViolation|idempotency_body_is_not_canonical_JSON	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failViolation|idempotency_body_is_not_canonical_JSON;TestJournalScopesKeysByOperation
scan.go:315	failIdempotency	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failIdempotency|idempotent_body_changed_under_a_recorded_operation_identifier	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failIdempotency|idempotent_body_changed_under_a_recorded_operation_identifier;TestJournalRefusesChangedBody;TestJournalSurvivesRestart
scan.go:365	failIntegrity	SURVIVED		
scan.go:395	failIntegrity	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|expr|Import|"idempotency_journal_"+fault.detail	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|expr|Import|"idempotency_journal_"+fault.detail
scan.go:403	failIntegrity	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|idempotency_journal_schema_is_not_the_journal_export	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|idempotency_journal_schema_is_not_the_journal_export;TestJournalSurvivesRestart
scan.go:411	failIntegrity	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|idempotency_journal_version_is_not_1	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|idempotency_journal_version_is_not_1;TestJournalSurvivesRestart
scan.go:419	failIntegrity	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|idempotency_journal_records_are_not_an_array	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|idempotency_journal_records_are_not_an_array;TestJournalSurvivesRestart
scan.go:431	failIntegrity	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|idempotency_journal_record_is_not_a_keyed_digest_binding	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|idempotency_journal_record_is_not_a_keyed_digest_binding;TestJournalBoundEdges;TestJournalSurvivesRestart
scan.go:438	failIntegrity	KILLED	TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|idempotency_journal_records_are_not_sorted_unique	TestEveryDerivedArmFiresItsVector;TestEveryDerivedArmFiresItsVector/ctor|failIntegrity|idempotency_journal_records_are_not_sorted_unique;TestJournalImportRefusesUnsortedRecords;TestSortedUniqueDuplicatesRefuse;TestSortedUniqueDuplicatesRefuse/journal_keys

# query obligation battery (112 sites, behavioral test only): site, line, verdict, killer subtests
query.go|isListOperation|obligation-1	236	KILLED	query.go|checkQueryOperation|obligation-9;query.go|isListOperation|obligation-1
query.go|isAnnotationMutation|obligation-1	255	KILLED	query.go|isAnnotationMutation|obligation-1
query.go|validQueryField|obligation-1	323	KILLED	query.go|checkQueryProjection|obligation-3;query.go|validQueryField|obligation-1
query.go|validQueryPreset|obligation-1	342	KILLED	query.go|checkQueryProjection|obligation-4;query.go|validQueryPreset|obligation-1
query.go|checkCaller|obligation-1	493	KILLED	query.go|checkCaller|obligation-1
query.go|checkCaller|obligation-2	497	KILLED	query.go|checkCaller|obligation-2
query.go|checkCaller|obligation-3	501	KILLED	query.go|checkCaller|obligation-3
query.go|checkCaller|obligation-4	505	KILLED	query.go|checkCaller|obligation-4
query.go|checkCaller|obligation-5	509	KILLED	query.go|checkCaller|obligation-5
query.go|checkCaller|obligation-6	513	KILLED	query.go|checkCaller|obligation-6
query.go|checkCaller|obligation-7	517	KILLED	query.go|checkCaller|obligation-7
query.go|checkCaller|obligation-8	521	KILLED	query.go|checkCaller|obligation-8
query.go|checkCaller|obligation-9	532	KILLED	query.go|checkCaller|obligation-9
query.go|checkCaller|obligation-10	537	KILLED	query.go|checkCaller|obligation-10
query.go|checkCaller|obligation-11	540	KILLED	query.go|checkCaller|obligation-11
query.go|checkQueryOperation|obligation-1	560	KILLED	query.go|checkQueryOperation|obligation-1
query.go|checkQueryOperation|obligation-2	564	KILLED	query.go|checkQueryOperation|obligation-2
query.go|checkQueryOperation|obligation-3	568	KILLED	query.go|checkQueryOperation|obligation-3
query.go|checkQueryOperation|obligation-4	572	KILLED	query.go|checkQueryOperation|obligation-4
query.go|checkQueryOperation|obligation-5	576	KILLED	query.go|checkQueryOperation|obligation-5
query.go|checkQueryOperation|obligation-6	580	KILLED	query.go|checkQueryOperation|obligation-6
